Level	Rule Name	Subject	Property	Value
WARN	multiple_asserted_superclasses	UBERON:0035553	rdfs:subClassOf	UBERON:0015212	
WARN	multiple_asserted_superclasses	UBERON:0035554	rdfs:subClassOf	UBERON:0004151	
WARN	multiple_asserted_superclasses	UBERON:0035554	rdfs:subClassOf	UBERON:0015212	
WARN	multiple_asserted_superclasses	UBERON:0035639	rdfs:subClassOf	BFO:0000002	
WARN	multiple_asserted_superclasses	UBERON:0035639	rdfs:subClassOf	UBERON:0000477	
WARN	multiple_asserted_superclasses	UBERON:0035763	rdfs:subClassOf	BFO:0000141	
WARN	multiple_asserted_superclasses	UBERON:0035763	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0035763	rdfs:subClassOf	UBERON:0002553	
WARN	multiple_asserted_superclasses	UBERON:0035804	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0035804	rdfs:subClassOf	UBERON:0013522	
WARN	multiple_asserted_superclasses	UBERON:0035809	rdfs:subClassOf	BFO:0000141	
WARN	multiple_asserted_superclasses	UBERON:0035809	rdfs:subClassOf	UBERON:0002553	
WARN	multiple_asserted_superclasses	UBERON:0035965	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0035965	rdfs:subClassOf	UBERON:0000060	
WARN	multiple_asserted_superclasses	UBERON:0035965	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0036072	rdfs:subClassOf	UBERON:0004185	
WARN	multiple_asserted_superclasses	UBERON:0036072	rdfs:subClassOf	UBERON:0005911	
WARN	multiple_asserted_superclasses	UBERON:0036072	rdfs:subClassOf	UBERON:0007499	
WARN	multiple_asserted_superclasses	UBERON:0036072	rdfs:subClassOf	UBERON:0009854	
WARN	multiple_asserted_superclasses	UBERON:0036072	rdfs:subClassOf	UBERON:0015833	
WARN	multiple_asserted_superclasses	UBERON:0036073	rdfs:subClassOf	UBERON:0000077	
WARN	multiple_asserted_superclasses	UBERON:0036073	rdfs:subClassOf	UBERON:0003104	
WARN	multiple_asserted_superclasses	UBERON:0036146	rdfs:subClassOf	UBERON:0002050	
WARN	multiple_asserted_superclasses	UBERON:0036146	rdfs:subClassOf	UBERON:0004120	
WARN	multiple_asserted_superclasses	UBERON:0036146	rdfs:subClassOf	UBERON:0005291	
WARN	multiple_asserted_superclasses	UBERON:0036146	rdfs:subClassOf	UBERON:0007688	
WARN	multiple_asserted_superclasses	UBERON:0036215	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0036215	rdfs:subClassOf	UBERON:0000465	
WARN	multiple_asserted_superclasses	UBERON:0036217	rdfs:subClassOf	BFO:0000004	
WARN	multiple_asserted_superclasses	UBERON:0036217	rdfs:subClassOf	UBERON:0006314	
WARN	multiple_asserted_superclasses	UBERON:0036244	rdfs:subClassOf	BFO:0000040	
WARN	multiple_asserted_superclasses	UBERON:0036244	rdfs:subClassOf	UBERON:0007779	
WARN	multiple_asserted_superclasses	UBERON:0036294	rdfs:subClassOf	UBERON:0003729	
WARN	multiple_asserted_superclasses	UBERON:0036294	rdfs:subClassOf	UBERON:0013754	
WARN	multiple_asserted_superclasses	UBERON:0036303	rdfs:subClassOf	CARO:0000000	
WARN	multiple_asserted_superclasses	UBERON:0036303	rdfs:subClassOf	UBERON:0036302	
WARN	multiple_asserted_superclasses	ecocore:00000082	rdfs:subClassOf	ECOCORE:00000019	
WARN	multiple_asserted_superclasses	ecocore:00000082	rdfs:subClassOf	ECOCORE:00000088	
WARN	multiple_asserted_superclasses	http://purl.obolibrary/obo/ECOCORE_00000037	rdfs:subClassOf	BFO:0000003	
WARN	multiple_asserted_superclasses	http://purl.obolibrary/obo/ECOCORE_00000037	rdfs:subClassOf	UBERON:0000105	
WARN	missing_definition	BFO:0000001	IAO:0000115		
WARN	missing_definition	BFO:0000006	IAO:0000115		
WARN	missing_definition	BFO:0000016	IAO:0000115		
WARN	missing_definition	BFO:0000019	IAO:0000115		
WARN	missing_definition	BFO:0000024	IAO:0000115		
WARN	missing_definition	BFO:0000027	IAO:0000115		
WARN	missing_definition	BFO:0000029	IAO:0000115		
WARN	missing_definition	BFO:0000030	IAO:0000115		
WARN	missing_definition	BFO:0000034	IAO:0000115		
WARN	missing_definition	BFO:0000054	IAO:0000115		
WARN	missing_definition	BFO:0000055	IAO:0000115		
WARN	missing_definition	BFO:0000056	IAO:0000115		
WARN	missing_definition	BFO:0000057	IAO:0000115		
WARN	missing_definition	BFO:0000141	IAO:0000115		
WARN	missing_definition	BFO:0000182	IAO:0000115		
WARN	missing_definition	CARO:0000003	IAO:0000115		
WARN	missing_definition	CARO:0000006	IAO:0000115		
WARN	missing_definition	CARO:0000007	IAO:0000115		
WARN	missing_definition	CARO:0010000	IAO:0000115		
WARN	missing_definition	CARO:0030000	IAO:0000115		
WARN	missing_definition	CHEBI:15379	IAO:0000115		
WARN	missing_definition	CHEBI:16234	IAO:0000115		
WARN	missing_definition	CHEBI:16900	IAO:0000115		
WARN	missing_definition	CHEBI:18140	IAO:0000115		
WARN	missing_definition	CHEBI:18230	IAO:0000115		
WARN	missing_definition	CHEBI:22313	IAO:0000115		
WARN	missing_definition	CHEBI:22314	IAO:0000115		
WARN	missing_definition	CHEBI:23014	IAO:0000115		
WARN	missing_definition	CHEBI:23019	IAO:0000115		
WARN	missing_definition	CHEBI:23114	IAO:0000115		
WARN	missing_definition	CHEBI:23116	IAO:0000115		
WARN	missing_definition	CHEBI:23905	IAO:0000115		
WARN	missing_definition	CHEBI:23906	IAO:0000115		
WARN	missing_definition	CHEBI:24471	IAO:0000115		
WARN	missing_definition	CHEBI:24473	IAO:0000115		
WARN	missing_definition	CHEBI:24834	IAO:0000115		
WARN	missing_definition	CHEBI:24839	IAO:0000115		
WARN	missing_definition	CHEBI:24867	IAO:0000115		
WARN	missing_definition	CHEBI:25107	IAO:0000115		
WARN	missing_definition	CHEBI:25108	IAO:0000115		
WARN	missing_definition	CHEBI:25111	IAO:0000115		
WARN	missing_definition	CHEBI:25213	IAO:0000115		
WARN	missing_definition	CHEBI:25216	IAO:0000115		
WARN	missing_definition	CHEBI:25355	IAO:0000115		
WARN	missing_definition	CHEBI:25414	IAO:0000115		
WARN	missing_definition	CHEBI:25555	IAO:0000115		
WARN	missing_definition	CHEBI:25585	IAO:0000115		
WARN	missing_definition	CHEBI:25699	IAO:0000115		
WARN	missing_definition	CHEBI:25805	IAO:0000115		
WARN	missing_definition	CHEBI:25806	IAO:0000115		
WARN	missing_definition	CHEBI:26708	IAO:0000115		
WARN	missing_definition	CHEBI:26712	IAO:0000115		
WARN	missing_definition	CHEBI:27594	IAO:0000115		
WARN	missing_definition	CHEBI:29360	IAO:0000115		
WARN	missing_definition	CHEBI:29412	IAO:0000115		
WARN	missing_definition	CHEBI:29438	IAO:0000115		
WARN	missing_definition	CHEBI:29793	IAO:0000115		
WARN	missing_definition	CHEBI:30099	IAO:0000115		
WARN	missing_definition	CHEBI:30102	IAO:0000115		
WARN	missing_definition	CHEBI:30217	IAO:0000115		
WARN	missing_definition	CHEBI:33242	IAO:0000115		
WARN	missing_definition	CHEBI:33262	IAO:0000115		
WARN	missing_definition	CHEBI:33263	IAO:0000115		
WARN	missing_definition	CHEBI:33266	IAO:0000115		
WARN	missing_definition	CHEBI:33267	IAO:0000115		
WARN	missing_definition	CHEBI:33280	IAO:0000115		
WARN	missing_definition	CHEBI:33306	IAO:0000115		
WARN	missing_definition	CHEBI:33309	IAO:0000115		
WARN	missing_definition	CHEBI:33408	IAO:0000115		
WARN	missing_definition	CHEBI:33429	IAO:0000115		
WARN	missing_definition	CHEBI:33431	IAO:0000115		
WARN	missing_definition	CHEBI:33432	IAO:0000115		
WARN	missing_definition	CHEBI:33433	IAO:0000115		
WARN	missing_definition	CHEBI:33434	IAO:0000115		
WARN	missing_definition	CHEBI:33455	IAO:0000115		
WARN	missing_definition	CHEBI:33458	IAO:0000115		
WARN	missing_definition	CHEBI:33459	IAO:0000115		
WARN	missing_definition	CHEBI:33465	IAO:0000115		
WARN	missing_definition	CHEBI:33504	IAO:0000115		
WARN	missing_definition	CHEBI:33559	IAO:0000115		
WARN	missing_definition	CHEBI:33582	IAO:0000115		
WARN	missing_definition	CHEBI:33608	IAO:0000115		
WARN	missing_definition	CHEBI:33659	IAO:0000115		
WARN	missing_definition	CHEBI:33679	IAO:0000115		
WARN	missing_definition	CHEBI:33693	IAO:0000115		
WARN	missing_definition	CHEBI:33909	IAO:0000115		
WARN	missing_definition	CHEBI:33937	IAO:0000115		
WARN	missing_definition	CHEBI:33958	IAO:0000115		
WARN	missing_definition	CHEBI:33976	IAO:0000115		
WARN	missing_definition	CHEBI:35106	IAO:0000115		
WARN	missing_definition	CHEBI:35217	IAO:0000115		
WARN	missing_definition	CHEBI:35479	IAO:0000115		
WARN	missing_definition	CHEBI:35605	IAO:0000115		
WARN	missing_definition	CHEBI:35881	IAO:0000115		
WARN	missing_definition	CHEBI:36093	IAO:0000115		
WARN	missing_definition	CHEBI:36309	IAO:0000115		
WARN	missing_definition	CHEBI:36830	IAO:0000115		
WARN	missing_definition	CHEBI:36902	IAO:0000115		
WARN	missing_definition	CHEBI:36908	IAO:0000115		
WARN	missing_definition	CHEBI:36914	IAO:0000115		
WARN	missing_definition	CHEBI:36915	IAO:0000115		
WARN	missing_definition	CHEBI:37175	IAO:0000115		
WARN	missing_definition	CHEBI:37176	IAO:0000115		
WARN	missing_definition	CHEBI:37246	IAO:0000115		
WARN	missing_definition	CHEBI:38222	IAO:0000115		
WARN	missing_definition	CHEBI:38251	IAO:0000115		
WARN	missing_definition	CHEBI:38496	IAO:0000115		
WARN	missing_definition	CHEBI:38497	IAO:0000115		
WARN	missing_definition	CHEBI:38702	IAO:0000115		
WARN	missing_definition	CHEBI:43176	IAO:0000115		
WARN	missing_definition	CHEBI:46629	IAO:0000115		
WARN	missing_definition	CHEBI:46883	IAO:0000115		
WARN	missing_definition	CHEBI:47882	IAO:0000115		
WARN	missing_definition	CHEBI:48359	IAO:0000115		
WARN	missing_definition	CHEBI:48360	IAO:0000115		
WARN	missing_definition	CHEBI:49475	IAO:0000115		
WARN	missing_definition	CHEBI:49637	IAO:0000115		
WARN	missing_definition	CHEBI:50312	IAO:0000115		
WARN	missing_definition	CHEBI:50315	IAO:0000115		
WARN	missing_definition	CHEBI:51143	IAO:0000115		
WARN	missing_definition	CHEBI:51446	IAO:0000115		
WARN	missing_definition	CHEBI:51447	IAO:0000115		
WARN	missing_definition	CHEBI:52211	IAO:0000115		
WARN	missing_definition	CHEBI:52625	IAO:0000115		
WARN	missing_definition	ECOCORE:00000078	IAO:0000115		
WARN	missing_definition	ECOCORE:00000092	IAO:0000115		
WARN	missing_definition	ENVO:00000000	IAO:0000115		
WARN	missing_definition	ENVO:00002030	IAO:0000115		
WARN	missing_definition	ENVO:00002040	IAO:0000115		
WARN	missing_definition	ENVO:01001189	IAO:0000115		
WARN	missing_definition	ENVO:2100001	IAO:0000115		
WARN	missing_definition	ENVO:2100004	IAO:0000115		
WARN	missing_definition	ENVO:2100005	IAO:0000115		
WARN	missing_definition	ENVO:2100007	IAO:0000115		
WARN	missing_definition	FOODON:00001094	IAO:0000115		
WARN	missing_definition	FOODON:00001181	IAO:0000115		
WARN	missing_definition	FOODON:00001253	IAO:0000115		
WARN	missing_definition	FOODON:00001254	IAO:0000115		
WARN	missing_definition	FOODON:00001258	IAO:0000115		
WARN	missing_definition	FOODON:00001304	IAO:0000115		
WARN	missing_definition	FOODON:00001579	IAO:0000115		
WARN	missing_definition	FOODON:00001714	IAO:0000115		
WARN	missing_definition	FOODON:00001931	IAO:0000115		
WARN	missing_definition	FOODON:00002123	IAO:0000115		
WARN	missing_definition	FOODON:00002143	IAO:0000115		
WARN	missing_definition	FOODON:00002158	IAO:0000115		
WARN	missing_definition	FOODON:00002333	IAO:0000115		
WARN	missing_definition	FOODON:00002373	IAO:0000115		
WARN	missing_definition	FOODON:00002381	IAO:0000115		
WARN	missing_definition	FOODON:00002403	IAO:0000115		
WARN	missing_definition	FOODON:00002420	IAO:0000115		
WARN	missing_definition	FOODON:00002454	IAO:0000115		
WARN	missing_definition	FOODON:00002470	IAO:0000115		
WARN	missing_definition	FOODON:03301444	IAO:0000115		
WARN	missing_definition	FOODON:03301977	IAO:0000115		
WARN	missing_definition	FOODON:03310784	IAO:0000115		
WARN	missing_definition	FOODON:03311146	IAO:0000115		
WARN	missing_definition	FOODON:03317197	IAO:0000115		
WARN	missing_definition	FOODON:03411018	IAO:0000115		
WARN	missing_definition	FOODON:03411041	IAO:0000115		
WARN	missing_definition	FOODON:03411579	IAO:0000115		
WARN	missing_definition	FOODON:03412972	IAO:0000115		
WARN	missing_definition	FOODON:03413357	IAO:0000115		
WARN	missing_definition	FOODON:03420129	IAO:0000115		
WARN	missing_definition	FOODON:03420144	IAO:0000115		
WARN	missing_definition	FOODON:03420165	IAO:0000115		
WARN	missing_definition	FOODON:03460141	IAO:0000115		
WARN	missing_definition	IAO:0000114	IAO:0000115		
WARN	missing_definition	IAO:0000600	IAO:0000115		
WARN	missing_definition	IAO:0000601	IAO:0000115		
WARN	missing_definition	IAO:0000602	IAO:0000115		
WARN	missing_definition	IAO:0010000	IAO:0000115		
WARN	missing_definition	IDO:0000660	IAO:0000115		
WARN	missing_definition	NBO:0000003	IAO:0000115		
WARN	missing_definition	NBO:0000010	IAO:0000115		
WARN	missing_definition	NBO:0000011	IAO:0000115		
WARN	missing_definition	NBO:0000014	IAO:0000115		
WARN	missing_definition	NBO:0000015	IAO:0000115		
WARN	missing_definition	NBO:0000034	IAO:0000115		
WARN	missing_definition	NBO:0000060	IAO:0000115		
WARN	missing_definition	NBO:0000077	IAO:0000115		
WARN	missing_definition	NBO:0000078	IAO:0000115		
WARN	missing_definition	NBO:0000105	IAO:0000115		
WARN	missing_definition	NBO:0000121	IAO:0000115		
WARN	missing_definition	NBO:0000146	IAO:0000115		
WARN	missing_definition	NBO:0000147	IAO:0000115		
WARN	missing_definition	NBO:0000285	IAO:0000115		
WARN	missing_definition	NBO:0000286	IAO:0000115		
WARN	missing_definition	NBO:0000287	IAO:0000115		
WARN	missing_definition	NBO:0000288	IAO:0000115		
WARN	missing_definition	NBO:0000313	IAO:0000115		
WARN	missing_definition	NBO:0000548	IAO:0000115		
WARN	missing_definition	NBO:0000549	IAO:0000115		
WARN	missing_definition	NBO:0000612	IAO:0000115		
WARN	missing_definition	NBO:0000613	IAO:0000115		
WARN	missing_definition	NBO:0000633	IAO:0000115		
WARN	missing_definition	NBO:0000637	IAO:0000115		
WARN	missing_definition	NBO:0000638	IAO:0000115		
WARN	missing_definition	NBO:0000740	IAO:0000115		
WARN	missing_definition	NBO:0000743	IAO:0000115		
WARN	missing_definition	NBO:0001786	IAO:0000115		
WARN	missing_definition	NBO:0002603	IAO:0000115		
WARN	missing_definition	NBO:0020048	IAO:0000115		
WARN	missing_definition	NBO:0020066	IAO:0000115		
WARN	missing_definition	NBO:0020084	IAO:0000115		
WARN	missing_definition	NBO:0020098	IAO:0000115		
WARN	missing_definition	NBO:0020101	IAO:0000115		
WARN	missing_definition	NBO:0020253	IAO:0000115		
WARN	missing_definition	NBO:0020254	IAO:0000115		
WARN	missing_definition	NBO:0020264	IAO:0000115		
WARN	missing_definition	NBO:0020273	IAO:0000115		
WARN	missing_definition	NBO:0020298	IAO:0000115		
WARN	missing_definition	NBO:0020299	IAO:0000115		
WARN	missing_definition	NCBITaxon:1	IAO:0000115		
WARN	missing_definition	NCBITaxon:10239	IAO:0000115		
WARN	missing_definition	NCBITaxon:117570	IAO:0000115		
WARN	missing_definition	NCBITaxon:117571	IAO:0000115		
WARN	missing_definition	NCBITaxon:1206795	IAO:0000115		
WARN	missing_definition	NCBITaxon:131567	IAO:0000115		
WARN	missing_definition	NCBITaxon:1338369	IAO:0000115		
WARN	missing_definition	NCBITaxon:1437010	IAO:0000115		
WARN	missing_definition	NCBITaxon:2	IAO:0000115		
WARN	missing_definition	NCBITaxon:207598	IAO:0000115		
WARN	missing_definition	NCBITaxon:2157	IAO:0000115		
WARN	missing_definition	NCBITaxon:2759	IAO:0000115		
WARN	missing_definition	NCBITaxon:314146	IAO:0000115		
WARN	missing_definition	NCBITaxon:314293	IAO:0000115		
WARN	missing_definition	NCBITaxon:314295	IAO:0000115		
WARN	missing_definition	NCBITaxon:32523	IAO:0000115		
WARN	missing_definition	NCBITaxon:32524	IAO:0000115		
WARN	missing_definition	NCBITaxon:32525	IAO:0000115		
WARN	missing_definition	NCBITaxon:33090	IAO:0000115		
WARN	missing_definition	NCBITaxon:33154	IAO:0000115		
WARN	missing_definition	NCBITaxon:33208	IAO:0000115		
WARN	missing_definition	NCBITaxon:33213	IAO:0000115		
WARN	missing_definition	NCBITaxon:33317	IAO:0000115		
WARN	missing_definition	NCBITaxon:33511	IAO:0000115		
WARN	missing_definition	NCBITaxon:376913	IAO:0000115		
WARN	missing_definition	NCBITaxon:40674	IAO:0000115		
WARN	missing_definition	NCBITaxon:6072	IAO:0000115		
WARN	missing_definition	NCBITaxon:6447	IAO:0000115		
WARN	missing_definition	NCBITaxon:6544	IAO:0000115		
WARN	missing_definition	NCBITaxon:7711	IAO:0000115		
WARN	missing_definition	NCBITaxon:7742	IAO:0000115		
WARN	missing_definition	NCBITaxon:7776	IAO:0000115		
WARN	missing_definition	NCBITaxon:8287	IAO:0000115		
WARN	missing_definition	NCBITaxon:89593	IAO:0000115		
WARN	missing_definition	NCBITaxon:9347	IAO:0000115		
WARN	missing_definition	NCBITaxon:9443	IAO:0000115		
WARN	missing_definition	NCBITaxon:9526	IAO:0000115		
WARN	missing_definition	NCBITaxon:9604	IAO:0000115		
WARN	missing_definition	NCBITaxon:9605	IAO:0000115		
WARN	missing_definition	NCBITaxon:9606	IAO:0000115		
WARN	missing_definition	PATO:0000068	IAO:0000115		
WARN	missing_definition	PATO:0002143	IAO:0000115		
WARN	missing_definition	PCO:0001000	IAO:0000115		
WARN	missing_definition	PCO:0001001	IAO:0000115		
WARN	missing_definition	RO:0001018	IAO:0000115		
WARN	missing_definition	RO:0001019	IAO:0000115		
WARN	missing_definition	RO:0002017	IAO:0000115		
WARN	missing_definition	RO:0002022	IAO:0000115		
WARN	missing_definition	RO:0002086	IAO:0000115		
WARN	missing_definition	RO:0002090	IAO:0000115		
WARN	missing_definition	RO:0002222	IAO:0000115		
WARN	missing_definition	RO:0002259	IAO:0000115		
WARN	missing_definition	RO:0002287	IAO:0000115		
WARN	missing_definition	RO:0002297	IAO:0000115		
WARN	missing_definition	RO:0002304	IAO:0000115		
WARN	missing_definition	RO:0002305	IAO:0000115		
WARN	missing_definition	RO:0002326	IAO:0000115		
WARN	missing_definition	RO:0002327	IAO:0000115		
WARN	missing_definition	RO:0002354	IAO:0000115		
WARN	missing_definition	RO:0002405	IAO:0000115		
WARN	missing_definition	RO:0002423	IAO:0000115		
WARN	missing_definition	RO:0002447	IAO:0000115		
WARN	missing_definition	RO:0002457	IAO:0000115		
WARN	missing_definition	RO:0002464	IAO:0000115		
WARN	missing_definition	RO:0002465	IAO:0000115		
WARN	missing_definition	RO:0002466	IAO:0000115		
WARN	missing_definition	RO:0002467	IAO:0000115		
WARN	missing_definition	RO:0002468	IAO:0000115		
WARN	missing_definition	RO:0002469	IAO:0000115		
WARN	missing_definition	RO:0002470	IAO:0000115		
WARN	missing_definition	RO:0002471	IAO:0000115		
WARN	missing_definition	RO:0002481	IAO:0000115		
WARN	missing_definition	RO:0002487	IAO:0000115		
WARN	missing_definition	RO:0002502	IAO:0000115		
WARN	missing_definition	RO:0002506	IAO:0000115		
WARN	missing_definition	RO:0002559	IAO:0000115		
WARN	missing_definition	RO:0002563	IAO:0000115		
WARN	missing_definition	RO:0002564	IAO:0000115		
WARN	missing_definition	RO:0002574	IAO:0000115		
WARN	missing_definition	RO:0004032	IAO:0000115		
WARN	missing_definition	RO:0004033	IAO:0000115		
WARN	missing_definition	RO:0004046	IAO:0000115		
WARN	missing_definition	RO:0004047	IAO:0000115		
WARN	missing_definition	RO:0004049	IAO:0000115		
WARN	missing_definition	RO:0004050	IAO:0000115		
WARN	missing_definition	UBERON:0000112	IAO:0000115		
WARN	missing_definition	UBERON:0000153	IAO:0000115		
WARN	missing_definition	UBERON:0000154	IAO:0000115		
WARN	missing_definition	UBERON:0001444	IAO:0000115		
WARN	missing_definition	UBERON:0003076	IAO:0000115		
WARN	missing_definition	UBERON:0003080	IAO:0000115		
WARN	missing_definition	UBERON:0005339	IAO:0000115		
WARN	missing_definition	UBERON:0005423	IAO:0000115		
WARN	missing_definition	UBERON:0006056	IAO:0000115		
WARN	missing_definition	UBERON:0006241	IAO:0000115		
WARN	missing_definition	UBERON:0006596	IAO:0000115		
WARN	missing_definition	UBERON:0007026	IAO:0000115		
WARN	missing_definition	UBERON:0007237	IAO:0000115		
WARN	missing_definition	UBERON:0008947	IAO:0000115		
WARN	missing_definition	UBERON:0009145	IAO:0000115		
WARN	missing_definition	UBERON:0009569	IAO:0000115		
WARN	missing_definition	UBERON:0009581	IAO:0000115		
WARN	missing_definition	UBERON:0009583	IAO:0000115		
WARN	missing_definition	UBERON:0009615	IAO:0000115		
WARN	missing_definition	UBERON:0009618	IAO:0000115		
WARN	missing_definition	UBERON:0009657	IAO:0000115		
WARN	missing_definition	UBERON:0009722	IAO:0000115		
WARN	missing_definition	UBERON:0009856	IAO:0000115		
WARN	missing_definition	UBERON:0009881	IAO:0000115		
WARN	missing_definition	UBERON:0009920	IAO:0000115		
WARN	missing_definition	UBERON:0010316	IAO:0000115		
WARN	missing_definition	UBERON:0011159	IAO:0000115		
WARN	missing_definition	UBERON:0011222	IAO:0000115		
WARN	missing_definition	UBERON:0011272	IAO:0000115		
WARN	missing_definition	UBERON:0011596	IAO:0000115		
WARN	missing_definition	UBERON:0011824	IAO:0000115		
WARN	missing_definition	UBERON:0011860	IAO:0000115		
WARN	missing_definition	UBERON:0012416	IAO:0000115		
WARN	missing_definition	UBERON:0012466	IAO:0000115		
WARN	missing_definition	UBERON:0013522	IAO:0000115		
WARN	missing_definition	UBERON:0015410	IAO:0000115		
WARN	missing_definition	UBERON:0016570	IAO:0000115		
WARN	missing_definition	UBERON:0019189	IAO:0000115		
WARN	missing_definition	UBERON:0019263	IAO:0000115		
WARN	missing_definition	UBERON:0019267	IAO:0000115		
WARN	missing_definition	UBERON:0019304	IAO:0000115		
WARN	missing_definition	UBERON:0022288	IAO:0000115		
WARN	missing_definition	UBERON:0034709	IAO:0000115		
WARN	missing_definition	UBERON:0034710	IAO:0000115		
WARN	missing_definition	UBERON:0034905	IAO:0000115		
WARN	missing_definition	UBERON:0034944	IAO:0000115		
WARN	missing_definition	UBERON:0034969	IAO:0000115		
WARN	missing_definition	UBERON:0035037	IAO:0000115		
WARN	missing_definition	UBERON:0035398	IAO:0000115		
WARN	missing_definition	UBERON:0035546	IAO:0000115		
WARN	missing_definition	UBERON:0035763	IAO:0000115		
WARN	missing_definition	UBERON:0035809	IAO:0000115		
WARN	missing_definition	UBERON:0035965	IAO:0000115		
WARN	missing_definition	UBERON:0036072	IAO:0000115		
WARN	missing_definition	UBERON:0036073	IAO:0000115		
WARN	missing_definition	UBERON:0036253	IAO:0000115		
WARN	missing_definition	UBERON:0036302	IAO:0000115		
WARN	missing_definition	UBERON:0036303	IAO:0000115		
WARN	missing_definition	UBPROP:0000006	IAO:0000115		
WARN	missing_definition	UBPROP:0000007	IAO:0000115		
WARN	missing_definition	UBPROP:0000202	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#1_STAR	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#3_STAR	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#IUPAC_NAME	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#has_functional_parent	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#is_conjugate_acid_of	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#is_conjugate_base_of	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/chebi#is_substituent_group_from	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/envo#EnvO-Lite-GSC	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#gocheck_do_not_annotate	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#gocheck_do_not_manually_annotate	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_agr	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_aspergillus	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_candida	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_chembl	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_flybase_ribbon	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_generic	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_metagenomics	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_mouse	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_pir	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_plant	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_pombe	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#goslim_yeast	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/go#systematic_synonym	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#abnormal_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#attribute_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#disposition_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#mpath_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#relational_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#scalar_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/pato#value_slim	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Angiosperm	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Arabidopsis	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#CL	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Citrus	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#German	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Gymnosperms	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Japanese	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Maize	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Musa	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Plural	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Poaceae	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Potato	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Rice	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Spanish	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#Tomato	IAO:0000115		
WARN	missing_definition	http://purl.obolibrary.org/obo/po#TraitNet	IAO:0000115		
